       150.37500       84010.0       3336.37       6363.90
       150.42500       83940.0       2856.88       6431.49
       150.47500       84030.0       1430.67       7357.62
       150.52500       84160.0       411.505       7982.64
       150.57500       84290.0      -407.481       8556.96
       150.62500       84450.0      -964.763       9073.72
       150.67500       84620.0      -979.247       9288.48
       150.72500       84940.0      -651.112       9251.94
       150.77500       85540.0      -418.606       9325.52
       150.82500       86760.0      -525.822       9607.44
       150.87500       88640.0      -887.830       10045.6
       150.92500       91020.0      -1245.82       10625.4
       150.97500       93600.0      -1381.35       10924.7
       151.02500       95870.0      -1319.59       11216.3
       151.07500       97030.0      -37.8311       10419.9
       151.12500       96900.0       1540.62       9348.94
       151.17500       95650.0       3271.10       7834.76
       151.22500       93630.0       5133.31       6178.03
       151.27500       91460.0       6685.01       4598.50
       151.32500       89790.0       7045.01       4089.49
       151.37500       88800.0       6961.85       3914.03
       151.42500       88430.0       6816.28       3859.19
       151.47500       88600.0       6046.12       4413.86
       151.52500       88980.0       5169.62       5136.68
       151.57500       89320.0       4514.70       5692.73
       151.62500       89550.0       3882.30       6317.32
       151.67500       89700.0       3187.48       7062.54
       151.72500       89600.0       3031.45       7364.10
       151.77500       89430.0       3470.82       7187.30
       151.82500       89330.0       4295.60       6527.07
       151.87500       89480.0       4617.71       6278.06
       151.92500       89760.0       4602.10       6308.22
       151.97500       90380.0       3901.26       6840.97
       152.02500       91340.0       2479.07       7908.74
       152.07500       92570.0       894.822       9065.60
       152.12500       93760.0       309.230       9599.72
       152.17500       94990.0       796.297       9218.67
       152.22500       96220.0       1771.55       8641.16
       152.27500       97300.0       3141.14       7749.76
       152.32500       98450.0       4620.18       6945.64
       152.37500       100700.       5992.23       6721.82
       152.42500       105300.       6315.50       7964.70
